245;5;142;1588
245;6;3101;1591
246;0;3676;899
246;1;2564;950
246;3;2117;756
246;5;152;1582
246;6;3084;1602
247;0;3682;909
247;1;2567;954
247;3;2116;767
247;5;163;1580
247;6;3062;1615
248;0;3688;920
248;1;2569;958
248;3;2117;792
248;5;174;1581
248;6;3038;1638
249;0;3692;943
249;1;2574;972
249;3;2115;831
249;5;195;1592
249;6;3019;1685
250;0;3694;971
250;1;2574;991
250;3;2113;873
250;5;221;1615
250;6;2993;1739
250;7;3839;1463
251;0;3691;1005
251;1;2573;1008
251;2;3838;702
251;3;2111;916
251;5;247;1639
251;6;2968;1791
251;7;3839;1548
252;0;3692;1039
252;1;2575;1034
252;3;2108;963
252;5;275;1667
252;6;2942;1854
252;7;3838;1622
253;0;3690;1067
253;1;2574;1058
253;3;2106;943
253;5;298;1689
253;6;2936;1839
253;7;3832;1595
254;0;3699;1043
254;1;2575;1048
254;3;2104;916
254;5;282;1656
254;6;2935;1802
254;7;3835;1530
255;0;3706;1024
255;1;2576;1032
255;3;2100;890
255;5;271;1628
255;6;2934;1762
255;7;3835;1463
256;0;3710;1005
256;1;2578;1018
256;3;2099;868
256;5;262;1603
256;6;2932;1729
256;7;3836;1420
257;0;3710;989
257;1;2579;1008
257;3;2095;847
257;5;253;1579
257;6;2930;1700
257;7;3836;1376
258;0;3724;973
258;1;2580;999
258;3;2092;829
258;5;247;1556
258;6;2925;1675
258;7;3833;1334
259;0;3730;961
259;1;2583;990
259;3;2092;818
259;5;242;1536
259;6;2916;1657
259;7;3822;1306
260;0;3737;951
260;1;2583;982
260;3;2091;809
260;5;240;1519
260;6;2910;1643
260;7;3813;1280
261;0;3743;948
261;1;2588;979
261;3;2093;803
261;5;238;1508
261;6;2903;1633
261;7;3804;1260
262;0;3747;946
262;1;2590;977
262;3;2091;800
262;5;233;1492
262;6;2895;1626
262;7;3788;1246
263;0;3752;944
263;1;2593;976
263;3;2092;798
263;5;237;1488
263;6;2887;1622
263;7;3776;1236
264;0;3758;940
264;1;2595;974
264;3;2094;798
264;5;241;1477
264;6;2878;1621
264;7;3758;1207
265;0;3762;938
265;1;2601;975
265;3;2096;799
265;5;244;1463
265;6;2871;1622
265;7;3741;1207
266;0;3767;939
266;1;2602;975
266;2;3838;747
266;3;2097;801
266;5;244;1463
266;6;2865;1627
266;7;3725;1207
267;0;3774;945
267;1;2607;978
267;2;3839;748
267;3;2102;806
267;5;244;1458
267;6;2859;1633
267;7;3710;1235
268;0;3778;948
268;1;2609;979
268;3;2109;810
268;5;244;1461
268;6;2857;1641
268;7;3696;1244
269;0;3780;954
269;1;2612;981
269;3;2115;818
269;6;2858;1649
269;7;3690;1256
270;0;3786;959
270;1;2612;984
270;2;3839;744
270;3;2121;821
270;6;2860;1658
270;7;3688;1268
271;0;3785;962
271;1;2615;989
271;3;2124;820
271;5;246;1474
271;6;2864;1664
271;7;3688;1276
272;0;3785;963
272;1;2616;990
272;3;2127;822
272;6;2868;1667
272;7;3692;1285
273;0;3784;965
273;1;2616;994
273;3;2128;819
273;6;2872;1668
273;7;3695;1285
274;0;3784;963
274;1;2616;990
274;3;2129;815
274;6;2874;1662
274;7;3698;1278
275;0;3783;959
275;1;2617;987
275;3;2128;809
275;6;2873;1653
275;7;3698;1266
276;0;3785;954
276;1;2617;982
276;3;2125;801
276;6;2867;1641
276;7;3694;1248
277;0;3790;948
277;1;2618;978
277;3;2119;791
277;6;2860;1626
277;7;3686;1207
278;0;3792;938
278;1;2619;975
278;3;2112;782
278;6;2850;1610
278;7;3679;1191
279;0;3795;934
279;1;2619;970
279;2;3721;582
279;3;2105;773
279;6;2838;1588
279;7;3671;1160
280;0;3798;925
280;1;2617;965
280;3;2094;767
280;6;2824;1571
280;7;3661;1131
281;0;3798;923
281;1;2614;961
281;2;3744;586
281;3;2086;761
281;6;2812;1555
281;7;3657;1079
282;0;3800;919
282;1;2614;956
282;3;2078;751
282;6;2801;1543
282;7;3651;1079
283;0;3800;912
283;1;2613;953
283;3;2072;747
283;6;2792;1533
283;7;3649;1064
284;0;3802;910
284;1;2612;952
284;3;2069;742
284;5;247;1334
284;6;2789;1524
284;7;3647;1045
285;0;3803;906
285;1;2611;947
285;3;2067;736
285;5;254;1335
285;6;2787;1516
285;7;3645;1032
286;0;3804;901
286;1;2613;945
286;3;2069;727
286;5;252;1335
286;6;2788;1508
286;7;3645;1020
287;0;3808;896
287;1;2616;947
287;2;3839;742
287;3;2078;719
287;5;246;1350
287;6;2798;1499
287;7;3643;1006
288;1;2618;937
288;2;3839;746
288;3;2097;703
288;5;235;1340
288;6;2808;1487
288;7;3644;986
289;0;3824;872
289;1;2625;926
289;3;2133;682
289;5;208;1329
289;6;2815;1472
289;7;3643;951
290;0;3838;857
290;1;2639;918
290;2;3839;744
290;3;2165;663
290;5;177;1318
290;6;2867;1460
290;7;3643;950
291;0;3839;849
291;1;2653;909
291;2;3839;745
291;3;2202;647
291;5;144;1310
291;6;2899;1456
291;7;3643;953
292;0;3839;836
292;1;2666;906
292;3;2234;634
292;5;113;1303
292;6;2931;1452
292;7;3643;951
293;1;2678;898
293;3;2268;624
293;5;83;1300
293;6;2963;1452
293;7;3641;951
294;1;2690;894
294;3;2302;616
294;5;56;1301
294;6;2995;1456
294;7;3657;951
295;1;2703;889
295;3;2338;611
295;5;30;1303
295;6;3028;1466
295;7;3651;951
296;1;2713;888
296;3;2369;610
296;5;6;1312
296;6;3060;1479
296;7;3627;1003
297;1;2724;887
297;3;2403;611
297;6;3093;1495
297;7;3624;1029
298;1;2736;890
298;3;2431;610
298;6;3128;1515
298;7;3619;1070
299;1;2746;891
299;3;2472;618
299;6;3162;1540
299;7;3612;1114
300;1;2757;894
300;3;2506;625
300;6;3196;1570
300;7;3583;1168
301;1;2767;901
301;2;3839;742
301;3;2540;637
301;6;3230;1604
301;7;3583;1206
302;1;2777;906
302;2;3839;742
302;3;2559;648
302;6;3262;1644
302;7;3582;1289
303;1;2786;912
303;2;3839;742
303;6;3294;1688
303;7;3573;1335
304;1;2794;920
304;2;3839;744
304;6;3331;1737
304;7;3559;1455
305;1;2804;927
305;2;3839;742
305;6;3360;1785
305;7;3549;1541
306;1;2809;936
306;2;3839;742
306;6;3357;1823
306;7;3518;1589
307;1;2813;943
307;2;3839;744
307;3;2684;735
307;6;3354;1847
307;7;3491;1627
308;1;2817;951
308;3;2686;750
308;6;3349;1880
308;7;3455;1666
309;1;2822;959
309;3;2687;765
309;6;3344;1909
309;7;3437;1670
310;1;2823;964
310;3;2706;778
310;6;3327;1929
310;7;3408;1718
311;1;2825;971
311;3;2710;791
311;6;3328;1951
311;7;3327;1718
312;1;2829;977
312;3;2711;804
312;6;3317;1970
312;7;3839;1656
313;1;2830;982
313;3;2714;811
313;6;3304;1983
314;1;2833;987
314;3;2714;809
314;4;2710;2103
314;6;3293;1974
315;1;2835;986
315;3;2713;801
315;6;3288;1959
316;1;2837;980
316;3;2716;783
316;6;3285;1930
317;1;2838;973
317;3;2716;763
317;6;3286;1901
318;1;2841;965
318;3;2717;748
318;6;3290;1876
318;7;3711;1542
319;1;2843;958
319;3;2717;739
319;5;518;1266
319;6;3287;1864
320;1;2845;954
320;3;2718;733
320;5;521;1266
320;6;3279;1847
321;1;2848;952
321;3;2708;730
321;6;3269;1854
321;7;3256;1463
322;1;2849;953
322;3;2687;737
322;6;3237;1847
322;7;3243;1462
323;1;2848;955
323;3;2675;751
323;7;3199;1463
324;1;2843;961
324;3;2639;778
324;6;3071;1847
324;7;3152;1463
325;1;2836;972
325;3;2597;808
325;6;2996;1869
325;7;3071;1463
326;1;2830;985
326;3;2558;839
326;5;12;1386
326;6;2913;1882
326;7;3047;1463
327;1;2825;1003
327;3;2516;877
327;4;2708;2103
327;5;56;1381
327;6;2828;1902
327;7;3000;1463
328;1;2818;1020
328;3;2478;915
328;4;2708;2103
328;5;102;1381
328;6;2750;1923
328;7;2943;1502
329;1;2811;1038
329;3;2431;957
329;5;145;1383
329;6;2672;1951
329;7;2912;1516
330;1;2804;1056
330;3;2390;1002
330;4;2710;2103
330;5;189;1388
330;6;2592;1975
330;7;2868;1534
331;1;2795;1079
331;3;2348;1052
331;4;2710;2103
331;5;235;1392
331;6;2518;2008
331;7;2830;1554
332;1;2787;1101
332;3;2308;1096
332;4;2709;2103
332;5;280;1400
332;6;2448;2043
332;7;2791;1583
333;1;2779;1125
333;3;2282;1073
333;4;2709;2103
333;5;320;1403
333;6;2411;1993
333;7;2774;1514
334;1;2778;1113
334;3;2258;1052
334;5;330;1370
334;6;2378;1950
334;7;2764;1442
335;1;2776;1104
335;3;2234;1033
335;5;340;1340
335;6;2344;1907
335;7;2748;1374
336;1;2776;1095
336;3;2206;1014
336;5;352;1312
336;6;2311;1869
336;7;2736;1311
337;1;2774;1088
337;3;2182;1005
337;5;366;1286
337;6;2277;1835
337;7;2721;1254
338;1;2770;1081
338;3;2157;994
338;5;380;1262
338;6;2243;1804
338;7;2709;1204
339;1;2769;1077
339;3;2131;984
339;5;396;1240
339;6;2206;1777
339;7;2687;1161
340;1;2766;1072
340;3;2107;981
340;5;413;1222
340;6;2174;1753
340;7;2679;1123
341;1;2764;1071
341;3;2081;979
341;5;429;1203
341;6;2141;1734
341;7;2666;1088
342;1;2761;1070
342;3;2047;980
342;5;447;1188
342;6;2108;1718
342;7;2650;1059
343;1;2758;1070
343;3;2032;986
343;5;466;1175
343;6;2073;1709
343;7;2634;1039
344;1;2754;1074
344;3;2005;992
344;5;484;1165
344;6;2041;1700
344;7;2621;1020
345;1;2752;1077
345;3;1981;1003
345;5;508;1158
345;6;2011;1697
345;7;2607;1007
346;1;2747;1084
346;3;1961;1010
346;5;524;1150
346;6;1983;1694
346;7;2595;999
347;1;2744;1087
347;3;1950;1012
347;6;1966;1687
347;7;2559;990
348;1;2742;1088
348;3;1941;1015
348;6;1954;1685
348;7;2578;984
349;1;2742;1090
349;3;1934;1018
349;6;1942;1687
349;7;2575;981
350;1;2742;1092
350;2;3839;742
350;3;1931;1022
350;6;1934;1689
350;7;2568;980
351;1;2743;1094
351;3;1931;1024
351;6;1929;1689
351;7;2558;982
352;1;2744;1094
352;3;1933;1024
352;6;1923;1691
352;7;2552;980
353;1;2746;1094
353;3;1937;1026
353;6;1917;1692
353;7;2543;980
354;1;2748;1096
354;3;1942;1027
354;6;1915;1696
354;7;2531;981
355;1;2752;1096
355;3;1948;1029
355;6;1914;1700
355;7;2520;985
356;1;2755;1098
356;3;1958;1029
356;6;1914;1706
356;7;2511;990
357;1;2759;1098
357;3;1970;1030
357;5;549;1130
357;6;1918;1714
357;7;2506;995
358;1;2760;1098
358;3;1982;1027
358;5;547;1134
358;6;1919;1718
358;7;2502;1003
359;1;2765;1099
359;3;1995;1024
359;5;541;1136
359;6;1943;1718
359;7;2508;1010
360;1;2687;1079
360;3;2005;1011
360;5;527;1140
360;6;1966;1712
360;7;2521;1014
361;3;2015;989
361;5;516;1142
361;6;1997;1697
361;7;2550;1003
362;3;2015;959
362;5;501;1141
362;6;2034;1670
362;7;2592;981
363;3;2015;931
363;5;489;1138
363;6;2070;1641
363;7;2643;953
364;3;2016;906
364;5;478;1135
364;6;2104;1616
364;7;2687;928
365;1;2737;1034
365;3;2014;885
365;5;467;1134
365;6;2142;1591
365;7;2740;910
366;1;2733;1026
366;3;2013;868
366;5;455;1133
366;6;2174;1576
366;7;2790;897
367;1;2727;1016
367;3;2013;852
367;5;446;1135
367;6;2215;1562
367;7;2837;888
368;1;2720;1007
368;3;2011;839
368;5;436;1142
368;6;2249;1552
368;7;2888;887
369;1;2710;1001
369;3;2010;829
369;5;427;1150
369;6;2280;1543
369;7;2936;886
370;1;2705;995
370;3;2012;821
370;5;418;1158
370;6;2303;1539
370;7;2987;892
371;1;2695;993
371;3;2011;819
371;5;410;1171
371;6;2350;1539
371;7;3035;902
372;1;2686;991
372;3;2011;818
372;5;403;1188
372;6;2383;1543
372;7;3071;921
373;1;2676;989
373;3;2012;820
373;5;396;1204
373;6;2415;1548
373;7;3128;942
374;1;2669;990
374;3;2013;823
374;5;391;1227
374;6;2446;1561
374;7;3177;951
375;1;2660;993
375;3;2019;823
375;5;385;1248
375;6;2478;1576
375;7;3199;999
376;1;2653;997
376;3;2012;838
376;5;380;1269
376;6;2481;1579
376;7;3244;1024
377;1;2649;1000
377;3;2008;845
377;5;381;1266
377;6;2479;1590
377;7;3246;1036
378;1;2648;1002
378;3;2002;848
378;6;2475;1592
378;7;3247;1038
379;1;2646;1003
379;3;1994;848
379;6;2468;1588
379;7;3246;1033
380;1;2644;1003
380;3;1988;843
380;5;12;1384
380;6;2463;1579
380;7;3248;1022
381;1;2642;1002
381;3;1979;839
381;5;522;1062
381;6;2461;1574
381;7;3246;1007
382;1;2638;1000
382;3;1970;835
382;6;2456;1564
382;7;3249;995
383;1;2636;998
383;3;1961;837
383;6;2446;1556
383;7;3250;985
384;1;2635;998
384;3;1956;842
384;6;2431;1557
384;7;3237;986
385;1;2635;1001
385;3;1952;850
385;6;2401;1562
385;7;3199;979
386;1;2641;1006
386;3;1962;868
386;6;2354;1576
386;7;3125;973
387;1;2659;1015
387;3;1970;890
387;5;452;1207
387;6;2298;1601
387;7;3035;983
388;1;2674;1027
388;3;1151;600
388;5;463;1212
388;6;2243;1628
388;7;2942;998
389;1;2687;1040
389;3;1151;600
389;5;473;1204
389;6;2191;1661
389;7;2862;1020
390;1;2708;1056
390;3;1903;1015
390;5;483;1198
390;6;2135;1696
390;7;2772;1045
391;1;2724;1074
391;3;1150;600
391;5;495;1192
391;6;2079;1735
391;7;2684;1076
392;1;2741;1094
392;3;1150;600
392;5;506;1193
392;6;2021;1779
392;7;2596;1114
393;1;2756;1114
393;3;2035;1110
393;5;518;1194
393;6;1966;1827
393;7;2509;1151
394;1;2774;1136
394;3;2043;1163
394;5;530;1196
394;6;1904;1878
394;7;2418;1195
395;1;2790;1160
395;3;2055;1218
395;5;540;1203
395;6;1847;1933
395;7;2337;1244
396;1;2799;1193
396;3;2062;1228
396;5;553;1209
396;6;1760;1958
396;7;2266;1282
397;3;2063;1208
397;5;557;1201
397;6;1764;1930
397;7;2222;1222
398;1;2830;1184
398;3;2068;1192
398;5;554;1173
398;6;1736;1903
398;7;2175;1171
399;1;2837;1174
399;3;2071;1178
399;5;552;1149
399;6;1702;1882
399;7;2142;1132
400;3;2076;1168
400;5;552;1126
400;6;1663;1864
400;7;2100;1097
401;3;2080;1161
401;5;551;1106
401;6;1638;1846
401;7;2047;1067
402;3;2084;1151
402;5;551;1087
402;6;1611;1834
402;7;2025;1038
403;3;2088;1142
403;5;549;1072
403;6;1589;1822
403;7;1998;1012
404;1;2894;1152
404;3;2092;1135
404;5;549;1058
404;6;1568;1812
404;7;1969;991
405;3;2096;1128
405;5;547;1048
405;6;1535;1802
405;7;1943;973
406;1;2910;1146
406;3;2098;1120
406;5;543;1037
406;6;1532;1790
406;7;1919;950
407;3;2104;1116
407;5;538;1028
407;6;1514;1781
407;7;1898;937
408;3;2109;1109
408;6;1502;1774
408;7;1880;924
409;3;2112;1108
409;5;650;1210
409;6;1489;1771
409;7;1863;911
410;3;2116;1107
410;6;1479;1769
410;7;1847;905
411;3;2120;1111
411;6;1473;1773
411;7;1833;903
412;3;2125;1114
412;6;1465;1778
412;7;1822;908
413;3;2129;1122
413;6;1461;1785
413;7;1813;914
414;1;2943;1143
414;3;2136;1131
414;6;1458;1797
414;7;1791;926
415;1;2948;1148
415;3;2143;1142
415;6;1462;1810
415;7;1791;942
416;1;2947;1150
416;3;2151;1149
416;6;1470;1824
416;7;1791;960
417;1;2947;1154
417;3;2162;1154
417;6;1487;1839
417;7;1808;982
418;1;2946;1156
418;3;2177;1153
418;6;1511;1853
418;7;1818;999
419;3;2195;1145
419;5;515;1041
419;6;1544;1847
419;7;1835;1018
420;1;2943;1152
420;3;2215;1130
420;5;509;1051
420;6;1588;1861
420;7;1864;1029
421;3;2236;1094
421;5;489;1059
421;6;1643;1846
421;7;1897;1032
422;3;2254;1057
422;5;466;1061
422;6;1708;1819
422;7;1941;1014
423;3;2270;1021
423;5;443;1061
423;6;1767;1796
423;7;1991;997
424;3;2287;988
424;5;419;1061
424;6;1828;1778
424;7;2041;985
425;1;2919;1076
425;3;2304;960
425;5;396;1066
425;6;1892;1756
425;7;2096;980
426;1;2913;1063
426;3;2319;937
426;5;372;1070
426;6;1953;1742
426;7;2150;951
427;1;2908;1051
427;3;2336;913
427;5;350;1077
427;6;2018;1719
427;7;2201;980
428;1;2903;1042
428;3;2351;896
428;5;330;1086
428;6;2081;1728
428;7;2257;987
429;1;2897;1033
429;3;2366;882
429;5;307;1098
429;6;2143;1727
429;7;2303;1003
430;1;2891;1027
430;3;2383;873
430;5;287;1113
430;6;2206;1728
430;7;2368;1024
431;1;2883;1023
431;3;2401;866
431;5;266;1129
431;6;2272;1736
431;7;2428;1051
432;1;2878;1017
432;3;2412;862
432;5;245;1149
432;6;2332;1747
432;7;2484;1078
433;1;2871;1015
433;3;2428;860
433;5;226;1170
433;6;2391;1761
433;7;2543;1125
434;1;2864;1015
434;3;2431;856
434;5;206;1196
434;6;2442;1767
434;7;2594;1154
435;1;2861;1011
435;3;2432;851
435;5;197;1198
435;6;2444;1759
435;7;2558;1132
436;1;2862;1009
436;3;2431;850
436;5;196;1196
436;6;2430;1753
436;7;2591;1079
437;1;2863;1010
437;3;2431;854
437;5;199;1192
437;6;2424;1762
438;1;2867;1011
438;3;2431;862
438;5;201;1189
438;6;2405;1771
438;7;1663;964
439;1;2869;1016
439;3;2431;875
439;5;207;1188
439;6;2384;1788
440;1;2876;1022
440;3;2431;894
440;5;211;1188
440;6;2359;1811
441;1;2882;1029
441;3;2462;916
441;5;218;1192
441;6;2335;1841
442;1;2888;1040
442;3;2472;940
442;5;223;1196
442;6;2308;1877
443;1;2896;1053
443;3;2490;966
443;5;228;1201
443;6;2286;1917
443;7;1804;951
444;3;2509;990
444;5;232;1209
444;6;2259;1955
444;7;1802;950
445;1;2915;1075
445;3;2531;1008
445;5;235;1212
445;6;2236;1983
445;7;2221;1333
446;1;2928;1083
446;3;2551;1011
446;5;235;1207
446;6;2208;1997
446;7;2181;1335
447;1;2941;1084
447;3;2570;1000
447;5;425;966
447;6;2175;1988
447;7;2114;1318
448;1;2954;1080
448;3;2587;972
448;6;2157;1958
448;7;2058;1265
449;1;2971;1070
449;3;2604;935
449;6;2150;1912
449;7;2012;1198
450;1;2982;1054
450;3;2618;894
450;5;210;1128
450;6;2141;1864
450;7;1985;1127
451;1;2993;1036
451;3;2628;861
451;5;200;1101
451;6;2134;1818
451;7;1960;1062
452;1;3000;1020
452;3;2634;829
452;5;188;1076
452;6;2124;1771
452;7;1933;992
453;1;3008;1003
453;3;2642;796
453;5;180;1050
453;6;2114;1719
453;7;1911;928
454;1;3016;989
454;3;2648;761
454;5;174;1024
454;6;2105;1676
454;7;1888;857
455;1;3024;976
455;5;168;1001
455;6;2082;1625
455;7;1862;794
456;1;3033;960
456;5;162;975
456;6;2064;1579
456;7;1833;695
457;1;3040;946
457;5;157;951
457;6;1535;1973
457;7;1791;670
458;1;3045;934
458;5;154;929
458;6;2027;1462
458;7;1772;607
459;1;3057;922
459;3;2679;610
459;5;150;906
459;6;2011;1462
459;7;1680;563
460;1;3063;914
460;3;2676;598
460;5;148;889
460;6;1991;1438
460;7;1663;521
461;1;3074;905
461;3;2677;579
461;5;147;874
461;6;1970;1410
461;7;1663;484
462;1;3080;899
462;3;2676;568
462;5;145;858
462;6;1952;1388
462;7;1644;451
463;1;3085;896
463;3;2676;563
463;5;147;850
463;6;1941;1378
463;7;1637;433
464;1;3085;895
464;3;2676;563
464;5;153;842
464;6;1930;1369
464;7;1638;420
465;1;3084;895
465;3;2677;564
465;5;158;840
465;6;1564;2000
465;7;1641;413
466;1;3084;896
466;3;2678;570
466;5;163;838
466;6;1874;1358
466;7;1642;414
467;1;3081;898
467;3;2667;578
467;5;170;838
467;6;1568;2007
467;7;1643;418
468;1;3080;900
468;3;2658;593
468;5;177;839
468;6;1876;1384
468;7;1642;429
469;1;3077;903
469;3;2648;608
469;5;185;842
469;6;1862;1398
469;7;1643;446
470;1;3076;911
470;3;2636;623
470;5;193;850
470;6;1790;1409
470;7;1644;470
471;1;3073;921
471;5;200;858
471;6;1570;1975
471;7;1646;498
472;1;3071;930
472;5;209;865
472;6;1915;2103
472;7;1658;532
473;3;2612;685
473;7;2047;822
475;3;2616;714
476;3;2616;730
477;3;2616;751
477;5;232;908
477;7;1642;660
478;1;3066;975
478;3;2618;774
478;5;232;919
478;7;1640;694
479;1;3065;985
479;3;2620;800
479;5;237;932
479;7;1637;740
480;1;3062;996
480;3;2621;830
480;5;240;945
480;6;1663;2036
480;7;1633;789
481;1;3060;1009
481;3;2623;864
481;5;245;963
481;6;1765;1736
481;7;1631;842
482;1;3059;1023
482;3;2624;900
482;5;251;984
482;6;1764;1791
482;7;1628;900
483;1;3058;1040
483;3;2625;939
483;5;257;1000
483;6;1764;1842
483;7;1624;963
484;3;2627;980
484;5;263;1023
484;6;1761;1907
484;7;1623;1039
485;3;2645;996
485;5;269;1044
485;6;1760;1933
485;7;1604;1080
486;3;2660;1014
486;5;266;1056
486;6;1760;1968
486;7;1535;1111
487;3;2678;1036
487;5;265;1064
487;7;1535;1162
488;3;2692;1060
488;5;262;1075
488;6;1663;2088
488;7;1535;1205
489;3;2709;1078
489;5;260;1087
489;7;1524;1252
490;3;2724;1124
490;5;260;1100
490;7;1485;1311
491;3;2738;1164
491;5;263;1118
491;7;1467;1378
492;3;2753;1206
492;5;264;1136
492;7;1443;1458
493;1;3084;1173
493;3;2741;1259
493;5;270;1159
493;6;1686;1876
493;7;1418;1544
494;1;3086;1193
494;5;275;1181
494;7;1394;1591
495;1;3089;1201
495;5;276;1187
495;7;1378;1540
496;1;3095;1188
496;5;267;1168
496;7;1358;1493
497;1;3102;1174
497;5;249;1151
497;7;1339;1449
498;1;3108;1164
498;7;1321;1410
499;1;3115;1155
499;3;2815;1150
499;6;1151;1974
499;7;1302;1377
500;1;3120;1148
500;3;2828;1135
500;7;1279;1335
501;1;3126;1140
501;3;2836;1125
501;7;1267;1324
502;1;3131;1136
502;3;2846;1124
502;5;262;1075
502;7;1248;1311
503;1;3135;1136
503;3;2855;1151
503;7;1222;1335
504;1;3140;1147
504;3;2868;1193
504;5;262;1096
504;7;1190;1400
505;1;3145;1164
505;3;2881;1236
505;6;1040;1947
505;7;1151;1461
506;1;3149;1182
506;3;2894;1283
506;7;1136;1534
507;1;3152;1201
507;3;2905;1329
507;6;1032;1936
507;7;1109;1591
508;1;3153;1222
508;3;2915;1295
508;5;266;1170
508;7;1090;1582
509;1;3158;1206
509;3;2926;1266
509;7;1072;1538
510;1;3165;1196
510;3;2935;1241
510;5;249;1130
510;7;1055;1495
511;1;3171;1184
511;3;2943;1218
511;7;1023;1459
512;1;3177;1175
512;3;2943;1198
512;7;1023;1427
513;1;3182;1166
513;3;2943;1184
513;6;906;1922
513;7;1006;1400
514;1;3187;1159
514;3;2977;1170
514;5;843;832
514;7;989;1378
515;1;3191;1154
515;3;2982;1160
515;5;844;832
515;7;974;1362
516;1;3196;1150
516;3;2989;1153
516;7;959;1348
517;1;3198;1148
517;3;2997;1150
517;7;949;1336
518;1;3201;1146
518;3;2998;1149
518;7;941;1338
519;1;3203;1145
519;3;2999;1151
519;7;934;1335
